"Kod";"Nazwa";"Płeć";"Lokalizacje";"Wiek";"Rok";"Wartosc";"Jednostka miary";"Atrybut";
2000000;"PODLASKIE";"kobiety";"ogółem";"0";"1996";77,5;"lata";"";
2000000;"PODLASKIE";"kobiety";"ogółem";"0";"1997";78,2;"lata";"";
2000000;"PODLASKIE";"kobiety";"ogółem";"0";"1998";78,7;"lata";"";
2000000;"PODLASKIE";"kobiety";"ogółem";"0";"1999";78,7;"lata";"";
2000000;"PODLASKIE";"kobiety";"ogółem";"0";"2000";79,1;"lata";"";
2000000;"PODLASKIE";"kobiety";"ogółem";"0";"2001";79,9;"lata";"";
2000000;"PODLASKIE";"kobiety";"ogółem";"0";"2002";80,4;"lata";"";
2000000;"PODLASKIE";"kobiety";"ogółem";"0";"2003";79,9;"lata";"";
2000000;"PODLASKIE";"kobiety";"ogółem";"0";"2004";80,1;"lata";"";
2000000;"PODLASKIE";"kobiety";"ogółem";"0";"2005";80,4;"lata";"";
2000000;"PODLASKIE";"kobiety";"ogółem";"0";"2006";80,5;"lata";"";
2000000;"PODLASKIE";"kobiety";"ogółem";"0";"2007";80,9;"lata";"";
2000000;"PODLASKIE";"kobiety";"ogółem";"0";"2008";81,4;"lata";"";
2000000;"PODLASKIE";"kobiety";"ogółem";"0";"2009";81,5;"lata";"";
2000000;"PODLASKIE";"kobiety";"ogółem";"0";"2010";81,9;"lata";"";
2000000;"PODLASKIE";"kobiety";"ogółem";"0";"2011";81,8;"lata";"";
2000000;"PODLASKIE";"kobiety";"ogółem";"0";"2012";82,3;"lata";"";
2000000;"PODLASKIE";"kobiety";"ogółem";"0";"2013";82,3;"lata";"";
2000000;"PODLASKIE";"kobiety";"ogółem";"0";"2014";82,8;"lata";"";
2000000;"PODLASKIE";"kobiety";"ogółem";"0";"2015";82,6;"lata";"";
2000000;"PODLASKIE";"kobiety";"ogółem";"0";"2016";82,8;"lata";"";
2000000;"PODLASKIE";"kobiety";"ogółem";"0";"2017";82,9;"lata";"";
2000000;"PODLASKIE";"kobiety";"ogółem";"0";"2018";82,7;"lata";"";
2000000;"PODLASKIE";"kobiety";"ogółem";"0";"2019";83,1;"lata";"";
2000000;"PODLASKIE";"kobiety";"ogółem";"0";"2020";81,9;"lata";"";
2000000;"PODLASKIE";"kobiety";"ogółem";"0";"2021";;"lata";"n";
2000000;"PODLASKIE";"kobiety";"w miastach";"0";"1995";77,1;"lata";"";
2000000;"PODLASKIE";"kobiety";"w miastach";"0";"1996";77,1;"lata";"";
2000000;"PODLASKIE";"kobiety";"w miastach";"0";"1997";77,9;"lata";"";
2000000;"PODLASKIE";"kobiety";"w miastach";"0";"1998";78,4;"lata";"";
2000000;"PODLASKIE";"kobiety";"w miastach";"0";"1999";78,8;"lata";"";
2000000;"PODLASKIE";"kobiety";"w miastach";"0";"2000";78,8;"lata";"";
2000000;"PODLASKIE";"kobiety";"w miastach";"0";"2001";79,9;"lata";"";
2000000;"PODLASKIE";"kobiety";"w miastach";"0";"2002";80,5;"lata";"";
2000000;"PODLASKIE";"kobiety";"w miastach";"0";"2003";80,0;"lata";"";
2000000;"PODLASKIE";"kobiety";"w miastach";"0";"2004";79,9;"lata";"";
2000000;"PODLASKIE";"kobiety";"w miastach";"0";"2005";80,4;"lata";"";
2000000;"PODLASKIE";"kobiety";"w miastach";"0";"2006";80,8;"lata";"";
2000000;"PODLASKIE";"kobiety";"w miastach";"0";"2007";81,0;"lata";"";
2000000;"PODLASKIE";"kobiety";"w miastach";"0";"2008";81,4;"lata";"";
2000000;"PODLASKIE";"kobiety";"w miastach";"0";"2009";81,8;"lata";"";
2000000;"PODLASKIE";"kobiety";"w miastach";"0";"2010";82,2;"lata";"";
2000000;"PODLASKIE";"kobiety";"w miastach";"0";"2011";82,0;"lata";"";
2000000;"PODLASKIE";"kobiety";"w miastach";"0";"2012";82,5;"lata";"";
2000000;"PODLASKIE";"kobiety";"w miastach";"0";"2013";82,4;"lata";"";
2000000;"PODLASKIE";"kobiety";"w miastach";"0";"2014";82,8;"lata";"";
2000000;"PODLASKIE";"kobiety";"w miastach";"0";"2015";82,6;"lata";"";
2000000;"PODLASKIE";"kobiety";"w miastach";"0";"2016";83,0;"lata";"";
2000000;"PODLASKIE";"kobiety";"w miastach";"0";"2017";83,0;"lata";"";
2000000;"PODLASKIE";"kobiety";"w miastach";"0";"2018";82,7;"lata";"";
2000000;"PODLASKIE";"kobiety";"w miastach";"0";"2019";83,2;"lata";"";
2000000;"PODLASKIE";"kobiety";"w miastach";"0";"2020";82,0;"lata";"";
2000000;"PODLASKIE";"kobiety";"w miastach";"0";"2021";;"lata";"n";
2000000;"PODLASKIE";"kobiety";"na wsi";"0";"1995";78,2;"lata";"";
2000000;"PODLASKIE";"kobiety";"na wsi";"0";"1996";77,8;"lata";"";
2000000;"PODLASKIE";"kobiety";"na wsi";"0";"1997";78,5;"lata";"";
2000000;"PODLASKIE";"kobiety";"na wsi";"0";"1998";79,0;"lata";"";
2000000;"PODLASKIE";"kobiety";"na wsi";"0";"1999";78,5;"lata";"";
2000000;"PODLASKIE";"kobiety";"na wsi";"0";"2000";79,4;"lata";"";
2000000;"PODLASKIE";"kobiety";"na wsi";"0";"2001";79,9;"lata";"";
2000000;"PODLASKIE";"kobiety";"na wsi";"0";"2002";80,3;"lata";"";
2000000;"PODLASKIE";"kobiety";"na wsi";"0";"2003";80,0;"lata";"";
2000000;"PODLASKIE";"kobiety";"na wsi";"0";"2004";80,3;"lata";"";
2000000;"PODLASKIE";"kobiety";"na wsi";"0";"2005";80,5;"lata";"";
2000000;"PODLASKIE";"kobiety";"na wsi";"0";"2006";80,3;"lata";"";
2000000;"PODLASKIE";"kobiety";"na wsi";"0";"2007";80,8;"lata";"";
2000000;"PODLASKIE";"kobiety";"na wsi";"0";"2008";81,4;"lata";"";
2000000;"PODLASKIE";"kobiety";"na wsi";"0";"2009";81,1;"lata";"";
2000000;"PODLASKIE";"kobiety";"na wsi";"0";"2010";81,4;"lata";"";
2000000;"PODLASKIE";"kobiety";"na wsi";"0";"2011";81,7;"lata";"";
2000000;"PODLASKIE";"kobiety";"na wsi";"0";"2012";82,1;"lata";"";
2000000;"PODLASKIE";"kobiety";"na wsi";"0";"2013";82,1;"lata";"";
2000000;"PODLASKIE";"kobiety";"na wsi";"0";"2014";82,7;"lata";"";
2000000;"PODLASKIE";"kobiety";"na wsi";"0";"2015";82,4;"lata";"";
2000000;"PODLASKIE";"kobiety";"na wsi";"0";"2016";82,4;"lata";"";
2000000;"PODLASKIE";"kobiety";"na wsi";"0";"2017";82,5;"lata";"";
2000000;"PODLASKIE";"kobiety";"na wsi";"0";"2018";82,7;"lata";"";
2000000;"PODLASKIE";"kobiety";"na wsi";"0";"2019";83,0;"lata";"";
2000000;"PODLASKIE";"kobiety";"na wsi";"0";"2020";81,7;"lata";"";
2000000;"PODLASKIE";"kobiety";"na wsi";"0";"2021";;"lata";"n";
2200000;"POMORSKIE";"mężczyźni";"ogółem";"0";"1995";68,5;"lata";"";
2200000;"POMORSKIE";"mężczyźni";"ogółem";"0";"1996";68,9;"lata";"";
2200000;"POMORSKIE";"mężczyźni";"ogółem";"0";"1997";69,1;"lata";"";
2200000;"POMORSKIE";"mężczyźni";"ogółem";"0";"1998";69,2;"lata";"";
2200000;"POMORSKIE";"mężczyźni";"ogółem";"0";"1999";69,9;"lata";"";
2200000;"POMORSKIE";"mężczyźni";"ogółem";"0";"2000";70,6;"lata";"";
2200000;"POMORSKIE";"mężczyźni";"ogółem";"0";"2001";71,2;"lata";"";
2200000;"POMORSKIE";"mężczyźni";"ogółem";"0";"2002";71,3;"lata";"";
2200000;"POMORSKIE";"mężczyźni";"ogółem";"0";"2003";71,4;"lata";"";
2200000;"POMORSKIE";"mężczyźni";"ogółem";"0";"2004";71,4;"lata";"";
2200000;"POMORSKIE";"mężczyźni";"ogółem";"0";"2005";71,7;"lata";"";
2200000;"POMORSKIE";"mężczyźni";"ogółem";"0";"2006";71,7;"lata";"";
2200000;"POMORSKIE";"mężczyźni";"ogółem";"0";"2007";71,6;"lata";"";
2200000;"POMORSKIE";"mężczyźni";"ogółem";"0";"2008";72,1;"lata";"";
2200000;"POMORSKIE";"mężczyźni";"ogółem";"0";"2009";72,5;"lata";"";
2200000;"POMORSKIE";"mężczyźni";"ogółem";"0";"2010";73,0;"lata";"";
2200000;"POMORSKIE";"mężczyźni";"ogółem";"0";"2011";73,4;"lata";"";
2200000;"POMORSKIE";"mężczyźni";"ogółem";"0";"2012";73,3;"lata";"";
2200000;"POMORSKIE";"mężczyźni";"ogółem";"0";"2013";74,1;"lata";"";
2200000;"POMORSKIE";"mężczyźni";"ogółem";"0";"2014";74,4;"lata";"";
2200000;"POMORSKIE";"mężczyźni";"ogółem";"0";"2015";74,2;"lata";"";
2200000;"POMORSKIE";"mężczyźni";"ogółem";"0";"2016";74,5;"lata";"";
2200000;"POMORSKIE";"mężczyźni";"ogółem";"0";"2017";74,8;"lata";"";
2200000;"POMORSKIE";"mężczyźni";"ogółem";"0";"2018";74,7;"lata";"";
2200000;"POMORSKIE";"mężczyźni";"ogółem";"0";"2019";74,8;"lata";"";
2200000;"POMORSKIE";"mężczyźni";"ogółem";"0";"2020";73,3;"lata";"";
2200000;"POMORSKIE";"mężczyźni";"ogółem";"0";"2021";;"lata";"n";
2200000;"POMORSKIE";"mężczyźni";"w miastach";"0";"1995";68,9;"lata";"";
2200000;"POMORSKIE";"mężczyźni";"w miastach";"0";"1996";69,2;"lata";"";
2200000;"POMORSKIE";"mężczyźni";"w miastach";"0";"1997";69,3;"lata";"";
2200000;"POMORSKIE";"mężczyźni";"w miastach";"0";"1998";69,7;"lata";"";
2200000;"POMORSKIE";"mężczyźni";"w miastach";"0";"1999";70,3;"lata";"";
2200000;"POMORSKIE";"mężczyźni";"w miastach";"0";"2000";71,1;"lata";"";
2200000;"POMORSKIE";"mężczyźni";"w miastach";"0";"2001";71,6;"lata";"";
2200000;"POMORSKIE";"mężczyźni";"w miastach";"0";"2002";71,7;"lata";"";
2200000;"POMORSKIE";"mężczyźni";"w miastach";"0";"2003";71,7;"lata";"";
2200000;"POMORSKIE";"mężczyźni";"w miastach";"0";"2004";71,7;"lata";"";
2200000;"POMORSKIE";"mężczyźni";"w miastach";"0";"2005";72,1;"lata";"";
2200000;"POMORSKIE";"mężczyźni";"w miastach";"0";"2006";72,2;"lata";"";
2200000;"POMORSKIE";"mężczyźni";"w miastach";"0";"2007";71,8;"lata";"";
2200000;"POMORSKIE";"mężczyźni";"w miastach";"0";"2008";72,6;"lata";"";
2200000;"POMORSKIE";"mężczyźni";"w miastach";"0";"2009";73,1;"lata";"";
2200000;"POMORSKIE";"mężczyźni";"w miastach";"0";"2010";73,4;"lata";"";
2200000;"POMORSKIE";"mężczyźni";"w miastach";"0";"2011";73,9;"lata";"";
2200000;"POMORSKIE";"mężczyźni";"w miastach";"0";"2012";73,9;"lata";"";
2200000;"POMORSKIE";"mężczyźni";"w miastach";"0";"2013";74,6;"lata";"";
2200000;"POMORSKIE";"mężczyźni";"w miastach";"0";"2014";74,8;"lata";"";
2200000;"POMORSKIE";"mężczyźni";"w miastach";"0";"2015";74,8;"lata";"";
2200000;"POMORSKIE";"mężczyźni";"w miastach";"0";"2016";75,0;"lata";"";
2200000;"POMORSKIE";"mężczyźni";"w miastach";"0";"2017";75,2;"lata";"";
2200000;"POMORSKIE";"mężczyźni";"w miastach";"0";"2018";75,1;"lata";"";
2200000;"POMORSKIE";"mężczyźni";"w miastach";"0";"2019";75,5;"lata";"";
2200000;"POMORSKIE";"mężczyźni";"w miastach";"0";"2020";73,9;"lata";"";
2200000;"POMORSKIE";"mężczyźni";"w miastach";"0";"2021";;"lata";"n";
2200000;"POMORSKIE";"mężczyźni";"na wsi";"0";"1995";67,7;"lata";"";
2200000;"POMORSKIE";"mężczyźni";"na wsi";"0";"1996";68,2;"lata";"";
2200000;"POMORSKIE";"mężczyźni";"na wsi";"0";"1997";68,3;"lata";"";
2200000;"POMORSKIE";"mężczyźni";"na wsi";"0";"1998";67,9;"lata";"";
2200000;"POMORSKIE";"mężczyźni";"na wsi";"0";"1999";68,9;"lata";"";
2200000;"POMORSKIE";"mężczyźni";"na wsi";"0";"2000";69,3;"lata";"";
2200000;"POMORSKIE";"mężczyźni";"na wsi";"0";"2001";70,2;"lata";"";
2200000;"POMORSKIE";"mężczyźni";"na wsi";"0";"2002";70,1;"lata";"";
2200000;"POMORSKIE";"mężczyźni";"na wsi";"0";"2003";70,5;"lata";"";
2200000;"POMORSKIE";"mężczyźni";"na wsi";"0";"2004";70,7;"lata";"";
2200000;"POMORSKIE";"mężczyźni";"na wsi";"0";"2005";70,7;"lata";"";
2200000;"POMORSKIE";"mężczyźni";"na wsi";"0";"2006";70,5;"lata";"";
2200000;"POMORSKIE";"mężczyźni";"na wsi";"0";"2007";70,9;"lata";"";
2200000;"POMORSKIE";"mężczyźni";"na wsi";"0";"2008";71,1;"lata";"";
2200000;"POMORSKIE";"mężczyźni";"na wsi";"0";"2009";71,1;"lata";"";
2200000;"POMORSKIE";"mężczyźni";"na wsi";"0";"2010";71,9;"lata";"";
2200000;"POMORSKIE";"mężczyźni";"na wsi";"0";"2011";72,3;"lata";"";
2200000;"POMORSKIE";"mężczyźni";"na wsi";"0";"2012";72,0;"lata";"";
2200000;"POMORSKIE";"mężczyźni";"na wsi";"0";"2013";72,9;"lata";"";
2200000;"POMORSKIE";"mężczyźni";"na wsi";"0";"2014";73,7;"lata";"";
2200000;"POMORSKIE";"mężczyźni";"na wsi";"0";"2015";73,1;"lata";"";
2200000;"POMORSKIE";"mężczyźni";"na wsi";"0";"2016";73,4;"lata";"";
2200000;"POMORSKIE";"mężczyźni";"na wsi";"0";"2017";74,0;"lata";"";
2200000;"POMORSKIE";"mężczyźni";"na wsi";"0";"2018";73,6;"lata";"";
2200000;"POMORSKIE";"mężczyźni";"na wsi";"0";"2019";73,5;"lata";"";
2200000;"POMORSKIE";"mężczyźni";"na wsi";"0";"2020";72,3;"lata";"";
2200000;"POMORSKIE";"mężczyźni";"na wsi";"0";"2021";;"lata";"n";
2200000;"POMORSKIE";"kobiety";"ogółem";"0";"1995";76,3;"lata";"";
2200000;"POMORSKIE";"kobiety";"ogółem";"0";"1996";76,5;"lata";"";
2200000;"POMORSKIE";"kobiety";"ogółem";"0";"1997";77,2;"lata";"";
2200000;"POMORSKIE";"kobiety";"ogółem";"0";"1998";77,4;"lata";"";
2200000;"POMORSKIE";"kobiety";"ogółem";"0";"1999";77,9;"lata";"";
2200000;"POMORSKIE";"kobiety";"ogółem";"0";"2000";78,1;"lata";"";
2200000;"POMORSKIE";"kobiety";"ogółem";"0";"2001";78,7;"lata";"";
2200000;"POMORSKIE";"kobiety";"ogółem";"0";"2002";78,6;"lata";"";
2200000;"POMORSKIE";"kobiety";"ogółem";"0";"2003";79,2;"lata";"";
2200000;"POMORSKIE";"kobiety";"ogółem";"0";"2004";79,4;"lata";"";
2200000;"POMORSKIE";"kobiety";"ogółem";"0";"2005";79,8;"lata";"";
2200000;"POMORSKIE";"kobiety";"ogółem";"0";"2006";79,8;"lata";"";
2200000;"POMORSKIE";"kobiety";"ogółem";"0";"2007";79,6;"lata";"";
2200000;"POMORSKIE";"kobiety";"ogółem";"0";"2008";79,9;"lata";"";
2200000;"POMORSKIE";"kobiety";"ogółem";"0";"2009";80,1;"lata";"";
2200000;"POMORSKIE";"kobiety";"ogółem";"0";"2010";80,8;"lata";"";
2200000;"POMORSKIE";"kobiety";"ogółem";"0";"2011";81,0;"lata";"";
2200000;"POMORSKIE";"kobiety";"ogółem";"0";"2012";80,9;"lata";"";
2200000;"POMORSKIE";"kobiety";"ogółem";"0";"2013";81,2;"lata";"";
2200000;"POMORSKIE";"kobiety";"ogółem";"0";"2014";81,5;"lata";"";
2200000;"POMORSKIE";"kobiety";"ogółem";"0";"2015";81,4;"lata";"";
2200000;"POMORSKIE";"kobiety";"ogółem";"0";"2016";81,7;"lata";"";
2200000;"POMORSKIE";"kobiety";"ogółem";"0";"2017";81,7;"lata";"";
2200000;"POMORSKIE";"kobiety";"ogółem";"0";"2018";81,9;"lata";"";
2200000;"POMORSKIE";"kobiety";"ogółem";"0";"2019";81,8;"lata";"";
2200000;"POMORSKIE";"kobiety";"ogółem";"0";"2020";81,2;"lata";"";
2200000;"POMORSKIE";"kobiety";"ogółem";"0";"2021";;"lata";"n";
2200000;"POMORSKIE";"kobiety";"w miastach";"0";"1995";76,3;"lata";"";
2200000;"POMORSKIE";"kobiety";"w miastach";"0";"1996";76,6;"lata";"";
2200000;"POMORSKIE";"kobiety";"w miastach";"0";"1997";77,5;"lata";"";
2200000;"POMORSKIE";"kobiety";"w miastach";"0";"1998";77,6;"lata";"";
2200000;"POMORSKIE";"kobiety";"w miastach";"0";"1999";78,0;"lata";"";
2200000;"POMORSKIE";"kobiety";"w miastach";"0";"2000";78,0;"lata";"";
2200000;"POMORSKIE";"kobiety";"w miastach";"0";"2001";78,8;"lata";"";
2200000;"POMORSKIE";"kobiety";"w miastach";"0";"2002";78,7;"lata";"";
2200000;"POMORSKIE";"kobiety";"w miastach";"0";"2003";79,1;"lata";"";
2200000;"POMORSKIE";"kobiety";"w miastach";"0";"2004";79,5;"lata";"";
2200000;"POMORSKIE";"kobiety";"w miastach";"0";"2005";79,8;"lata";"";
2200000;"POMORSKIE";"kobiety";"w miastach";"0";"2006";79,8;"lata";"";
2200000;"POMORSKIE";"kobiety";"w miastach";"0";"2007";79,7;"lata";"";
2200000;"POMORSKIE";"kobiety";"w miastach";"0";"2008";80,2;"lata";"";
2200000;"POMORSKIE";"kobiety";"w miastach";"0";"2009";80,3;"lata";"";
2200000;"POMORSKIE";"kobiety";"w miastach";"0";"2010";81,0;"lata";"";
2200000;"POMORSKIE";"kobiety";"w miastach";"0";"2011";81,4;"lata";"";
2200000;"POMORSKIE";"kobiety";"w miastach";"0";"2012";81,1;"lata";"";
2200000;"POMORSKIE";"kobiety";"w miastach";"0";"2013";81,4;"lata";"";
2200000;"POMORSKIE";"kobiety";"w miastach";"0";"2014";81,6;"lata";"";
2200000;"POMORSKIE";"kobiety";"w miastach";"0";"2015";81,5;"lata";"";
2200000;"POMORSKIE";"kobiety";"w miastach";"0";"2016";81,9;"lata";"";
2200000;"POMORSKIE";"kobiety";"w miastach";"0";"2017";81,7;"lata";"";
2200000;"POMORSKIE";"kobiety";"w miastach";"0";"2018";82,2;"lata";"";
2200000;"POMORSKIE";"kobiety";"w miastach";"0";"2019";82,1;"lata";"";
2200000;"POMORSKIE";"kobiety";"w miastach";"0";"2020";81,6;"lata";"";
2200000;"POMORSKIE";"kobiety";"w miastach";"0";"2021";;"lata";"n";
2200000;"POMORSKIE";"kobiety";"na wsi";"0";"1995";76,2;"lata";"";
2200000;"POMORSKIE";"kobiety";"na wsi";"0";"1996";76,4;"lata";"";
2200000;"POMORSKIE";"kobiety";"na wsi";"0";"1997";76,6;"lata";"";
2200000;"POMORSKIE";"kobiety";"na wsi";"0";"1998";76,9;"lata";"";
2200000;"POMORSKIE";"kobiety";"na wsi";"0";"1999";77,4;"lata";"";
2200000;"POMORSKIE";"kobiety";"na wsi";"0";"2000";78,3;"lata";"";
2200000;"POMORSKIE";"kobiety";"na wsi";"0";"2001";78,3;"lata";"";
2200000;"POMORSKIE";"kobiety";"na wsi";"0";"2002";78,4;"lata";"";
2200000;"POMORSKIE";"kobiety";"na wsi";"0";"2003";79,2;"lata";"";
2200000;"POMORSKIE";"kobiety";"na wsi";"0";"2004";79,1;"lata";"";
2200000;"POMORSKIE";"kobiety";"na wsi";"0";"2005";79,7;"lata";"";
2200000;"POMORSKIE";"kobiety";"na wsi";"0";"2006";79,7;"lata";"";
2200000;"POMORSKIE";"kobiety";"na wsi";"0";"2007";79,3;"lata";"";
2200000;"POMORSKIE";"kobiety";"na wsi";"0";"2008";79,1;"lata";"";
2200000;"POMORSKIE";"kobiety";"na wsi";"0";"2009";79,4;"lata";"";
2200000;"POMORSKIE";"kobiety";"na wsi";"0";"2010";80,0;"lata";"";
2200000;"POMORSKIE";"kobiety";"na wsi";"0";"2011";79,9;"lata";"";
2200000;"POMORSKIE";"kobiety";"na wsi";"0";"2012";80,4;"lata";"";
2200000;"POMORSKIE";"kobiety";"na wsi";"0";"2013";80,8;"lata";"";
2200000;"POMORSKIE";"kobiety";"na wsi";"0";"2014";81,1;"lata";"";
2200000;"POMORSKIE";"kobiety";"na wsi";"0";"2015";81,0;"lata";"";
2200000;"POMORSKIE";"kobiety";"na wsi";"0";"2016";81,0;"lata";"";
2200000;"POMORSKIE";"kobiety";"na wsi";"0";"2017";81,3;"lata";"";
2200000;"POMORSKIE";"kobiety";"na wsi";"0";"2018";81,1;"lata";"";
2200000;"POMORSKIE";"kobiety";"na wsi";"0";"2019";80,9;"lata";"";
2200000;"POMORSKIE";"kobiety";"na wsi";"0";"2020";80,2;"lata";"";
2200000;"POMORSKIE";"kobiety";"na wsi";"0";"2021";;"lata";"n";
2400000;"ŚLĄSKIE";"mężczyźni";"ogółem";"0";"1995";67,5;"lata";"";
2400000;"ŚLĄSKIE";"mężczyźni";"ogółem";"0";"1996";67,9;"lata";"";
2400000;"ŚLĄSKIE";"mężczyźni";"ogółem";"0";"1997";68,2;"lata";"";
2400000;"ŚLĄSKIE";"mężczyźni";"ogółem";"0";"1998";68,7;"lata";"";
2400000;"ŚLĄSKIE";"mężczyźni";"ogółem";"0";"1999";68,5;"lata";"";
2400000;"ŚLĄSKIE";"mężczyźni";"ogółem";"0";"2000";69,6;"lata";"";
2400000;"ŚLĄSKIE";"mężczyźni";"ogółem";"0";"2001";69,9;"lata";"";
2400000;"ŚLĄSKIE";"mężczyźni";"ogółem";"0";"2002";70,1;"lata";"";
2400000;"ŚLĄSKIE";"mężczyźni";"ogółem";"0";"2003";70,3;"lata";"";
2400000;"ŚLĄSKIE";"mężczyźni";"ogółem";"0";"2004";70,2;"lata";"";
2400000;"ŚLĄSKIE";"mężczyźni";"ogółem";"0";"2005";70,5;"lata";"";
2400000;"ŚLĄSKIE";"mężczyźni";"ogółem";"0";"2006";70,5;"lata";"";
2400000;"ŚLĄSKIE";"mężczyźni";"ogółem";"0";"2007";70,7;"lata";"";
2400000;"ŚLĄSKIE";"mężczyźni";"ogółem";"0";"2008";70,9;"lata";"";
2400000;"ŚLĄSKIE";"mężczyźni";"ogółem";"0";"2009";71,0;"lata";"";
2400000;"ŚLĄSKIE";"mężczyźni";"ogółem";"0";"2010";71,6;"lata";"";
2400000;"ŚLĄSKIE";"mężczyźni";"ogółem";"0";"2011";71,9;"lata";"";
2400000;"ŚLĄSKIE";"mężczyźni";"ogółem";"0";"2012";72,0;"lata";"";
2400000;"ŚLĄSKIE";"mężczyźni";"ogółem";"0";"2013";72,4;"lata";"";
2400000;"ŚLĄSKIE";"mężczyźni";"ogółem";"0";"2014";73,2;"lata";"";
2400000;"ŚLĄSKIE";"mężczyźni";"ogółem";"0";"2015";73,0;"lata";"";
2400000;"ŚLĄSKIE";"mężczyźni";"ogółem";"0";"2016";73,5;"lata";"";
2400000;"ŚLĄSKIE";"mężczyźni";"ogółem";"0";"2017";73,4;"lata";"";
2400000;"ŚLĄSKIE";"mężczyźni";"ogółem";"0";"2018";73,5;"lata";"";
2400000;"ŚLĄSKIE";"mężczyźni";"ogółem";"0";"2019";73,8;"lata";"";
2400000;"ŚLĄSKIE";"mężczyźni";"ogółem";"0";"2020";72,3;"lata";"";
2400000;"ŚLĄSKIE";"mężczyźni";"ogółem";"0";"2021";;"lata";"n";
2400000;"ŚLĄSKIE";"mężczyźni";"w miastach";"0";"1995";67,4;"lata";"";
2400000;"ŚLĄSKIE";"mężczyźni";"w miastach";"0";"1996";67,7;"lata";"";
2400000;"ŚLĄSKIE";"mężczyźni";"w miastach";"0";"1997";68,1;"lata";"";
2400000;"ŚLĄSKIE";"mężczyźni";"w miastach";"0";"1998";68,6;"lata";"";
2400000;"ŚLĄSKIE";"mężczyźni";"w miastach";"0";"1999";68,4;"lata";"";
2400000;"ŚLĄSKIE";"mężczyźni";"w miastach";"0";"2000";69,4;"lata";"";
2400000;"ŚLĄSKIE";"mężczyźni";"w miastach";"0";"2001";69,8;"lata";"";
2400000;"ŚLĄSKIE";"mężczyźni";"w miastach";"0";"2002";69,9;"lata";"";
2400000;"ŚLĄSKIE";"mężczyźni";"w miastach";"0";"2003";70,2;"lata";"";
2400000;"ŚLĄSKIE";"mężczyźni";"w miastach";"0";"2004";70,0;"lata";"";
2400000;"ŚLĄSKIE";"mężczyźni";"w miastach";"0";"2005";70,3;"lata";"";
2400000;"ŚLĄSKIE";"mężczyźni";"w miastach";"0";"2006";70,1;"lata";"";
2400000;"ŚLĄSKIE";"mężczyźni";"w miastach";"0";"2007";70,5;"lata";"";
2400000;"ŚLĄSKIE";"mężczyźni";"w miastach";"0";"2008";70,8;"lata";"";
2400000;"ŚLĄSKIE";"mężczyźni";"w miastach";"0";"2009";70,8;"lata";"";
2400000;"ŚLĄSKIE";"mężczyźni";"w miastach";"0";"2010";71,5;"lata";"";
2400000;"ŚLĄSKIE";"mężczyźni";"w miastach";"0";"2011";71,7;"lata";"";
2400000;"ŚLĄSKIE";"mężczyźni";"w miastach";"0";"2012";71,8;"lata";"";
2400000;"ŚLĄSKIE";"mężczyźni";"w miastach";"0";"2013";72,2;"lata";"";
2400000;"ŚLĄSKIE";"mężczyźni";"w miastach";"0";"2014";73,0;"lata";"";
2400000;"ŚLĄSKIE";"mężczyźni";"w miastach";"0";"2015";72,8;"lata";"";
2400000;"ŚLĄSKIE";"mężczyźni";"w miastach";"0";"2016";73,4;"lata";"";
2400000;"ŚLĄSKIE";"mężczyźni";"w miastach";"0";"2017";73,2;"lata";"";
2400000;"ŚLĄSKIE";"mężczyźni";"w miastach";"0";"2018";73,4;"lata";"";
2400000;"ŚLĄSKIE";"mężczyźni";"w miastach";"0";"2019";73,6;"lata";"";
2400000;"ŚLĄSKIE";"mężczyźni";"w miastach";"0";"2020";72,1;"lata";"";
2400000;"ŚLĄSKIE";"mężczyźni";"w miastach";"0";"2021";;"lata";"n";
2400000;"ŚLĄSKIE";"mężczyźni";"na wsi";"0";"1995";67,8;"lata";"";
2400000;"ŚLĄSKIE";"mężczyźni";"na wsi";"0";"1996";68,5;"lata";"";
2400000;"ŚLĄSKIE";"mężczyźni";"na wsi";"0";"1997";68,6;"lata";"";
2400000;"ŚLĄSKIE";"mężczyźni";"na wsi";"0";"1998";69,2;"lata";"";
2400000;"ŚLĄSKIE";"mężczyźni";"na wsi";"0";"1999";69,1;"lata";"";
2400000;"ŚLĄSKIE";"mężczyźni";"na wsi";"0";"2000";70,1;"lata";"";
2400000;"ŚLĄSKIE";"mężczyźni";"na wsi";"0";"2001";70,3;"lata";"";
2400000;"ŚLĄSKIE";"mężczyźni";"na wsi";"0";"2002";71,1;"lata";"";
2400000;"ŚLĄSKIE";"mężczyźni";"na wsi";"0";"2003";70,8;"lata";"";
2400000;"ŚLĄSKIE";"mężczyźni";"na wsi";"0";"2004";71,1;"lata";"";
2400000;"ŚLĄSKIE";"mężczyźni";"na wsi";"0";"2005";71,5;"lata";"";
2400000;"ŚLĄSKIE";"mężczyźni";"na wsi";"0";"2006";71,9;"lata";"";
2400000;"ŚLĄSKIE";"mężczyźni";"na wsi";"0";"2007";71,4;"lata";"";
2400000;"ŚLĄSKIE";"mężczyźni";"na wsi";"0";"2008";71,3;"lata";"";
2400000;"ŚLĄSKIE";"mężczyźni";"na wsi";"0";"2009";71,9;"lata";"";
2400000;"ŚLĄSKIE";"mężczyźni";"na wsi";"0";"2010";72,0;"lata";"";
